source_file,original_state,original_district,standardized_state,standardized_district,mapping_reason,confidence
District_FloodedArea.csv,,Udaipur,,Udaipur,unchanged source name,HIGH
District_FloodedArea.csv,,Jhalawar,,Jhalawar,unchanged source name,HIGH
District_FloodedArea.csv,,Dungarpur,,Dungarpur,unchanged source name,HIGH
District_FloodedArea.csv,,Banswara,,Banswara,unchanged source name,HIGH
District_FloodedArea.csv,,Ajmer,,Ajmer,unchanged source name,HIGH
District_FloodedArea.csv,,Rajsamand,,Rajsamand,unchanged source name,HIGH
District_FloodedArea.csv,,Chittaurgarh,,Chittaurgarh,unchanged source name,HIGH
District_FloodedArea.csv,,Ganganagar,,Ganganagar,unchanged source name,HIGH
District_FloodedArea.csv,,Hanumangarh,,Hanumangarh,unchanged source name,HIGH
District_FloodedArea.csv,,Bikaner,,Bikaner,unchanged source name,HIGH
District_FloodedArea.csv,,Pratapgarh,,Pratapgarh,unchanged source name,HIGH
District_FloodedArea.csv,,North  District,,North District,format-only: trimmed or collapsed whitespace,HIGH
District_FloodedArea.csv,,West District,,West District,unchanged source name,HIGH
District_FloodedArea.csv,,South District,,South District,unchanged source name,HIGH
District_FloodedArea.csv,,East District,,East District,unchanged source name,HIGH
District_FloodedArea.csv,,Adilabad,,Adilabad,unchanged source name,HIGH
District_FloodedArea.csv,,Hyderabad,,Hyderabad,unchanged source name,HIGH
District_FloodedArea.csv,,Jagitial,,Jagitial,unchanged source name,HIGH
District_FloodedArea.csv,,Jangoan,,Jangoan,unchanged source name,HIGH
District_FloodedArea.csv,,Mulugu,,Mulugu,unchanged source name,HIGH
District_FloodedArea.csv,,Jogulamba Gadwal,,Jogulamba Gadwal,unchanged source name,HIGH
District_FloodedArea.csv,,Kamareddy,,Kamareddy,unchanged source name,HIGH
District_FloodedArea.csv,,Karimnagar,,Karimnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Khammam,,Khammam,unchanged source name,HIGH
District_FloodedArea.csv,,Kumuram Bheem Asifabad,,Kumuram Bheem Asifabad,unchanged source name,HIGH
District_FloodedArea.csv,,Mahabubabad,,Mahabubabad,unchanged source name,HIGH
District_FloodedArea.csv,,Mahabubnagar,,Mahabubnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Mancherial,,Mancherial,unchanged source name,HIGH
District_FloodedArea.csv,,Medak,,Medak,unchanged source name,HIGH
District_FloodedArea.csv,,Medchal Malkajgiri,,Medchal Malkajgiri,unchanged source name,HIGH
District_FloodedArea.csv,,Nagarkurnool,,Nagarkurnool,unchanged source name,HIGH
District_FloodedArea.csv,,Nalgonda,,Nalgonda,unchanged source name,HIGH
District_FloodedArea.csv,,Nirmal,,Nirmal,unchanged source name,HIGH
District_FloodedArea.csv,,Nizamabad,,Nizamabad,unchanged source name,HIGH
District_FloodedArea.csv,,Peddapalli,,Peddapalli,unchanged source name,HIGH
District_FloodedArea.csv,,Rajanna Sircilla,,Rajanna Sircilla,unchanged source name,HIGH
District_FloodedArea.csv,,Ranga Reddy,,Ranga Reddy,unchanged source name,HIGH
District_FloodedArea.csv,,Sangareddy,,Sangareddy,unchanged source name,HIGH
District_FloodedArea.csv,,Siddipet,,Siddipet,unchanged source name,HIGH
District_FloodedArea.csv,,Suryapet,,Suryapet,unchanged source name,HIGH
District_FloodedArea.csv,,Vikarabad,,Vikarabad,unchanged source name,HIGH
District_FloodedArea.csv,,Wanaparthy,,Wanaparthy,unchanged source name,HIGH
District_FloodedArea.csv,,Warangal Rural,,Warangal Rural,unchanged source name,HIGH
District_FloodedArea.csv,,Warangal Urban,,Warangal Urban,unchanged source name,HIGH
District_FloodedArea.csv,,Yadadri Bhuvanagiri,,Yadadri Bhuvanagiri,unchanged source name,HIGH
District_FloodedArea.csv,,Bhadradri Kothagudem,,Bhadradri Kothagudem,unchanged source name,HIGH
District_FloodedArea.csv,,Jayashankar,,Jayashankar,unchanged source name,HIGH
District_FloodedArea.csv,,Narayanpet,,Narayanpet,unchanged source name,HIGH
District_FloodedArea.csv,,North Tripura,,North Tripura,unchanged source name,HIGH
District_FloodedArea.csv,,Dhalai,,Dhalai,unchanged source name,HIGH
District_FloodedArea.csv,,Sipahijala,,Sipahijala,unchanged source name,HIGH
District_FloodedArea.csv,,Gomati,,Gomati,unchanged source name,HIGH
District_FloodedArea.csv,,Khowai,,Khowai,unchanged source name,HIGH
District_FloodedArea.csv,,West Tripura,,West Tripura,unchanged source name,HIGH
District_FloodedArea.csv,,South Tripura,,South Tripura,unchanged source name,HIGH
District_FloodedArea.csv,,Unokoti,,Unokoti,unchanged source name,HIGH
District_FloodedArea.csv,,Amroha,,Amroha,unchanged source name,HIGH
District_FloodedArea.csv,,Hapur,,Hapur,unchanged source name,HIGH
District_FloodedArea.csv,,Bareilly,,Bareilly,unchanged source name,HIGH
District_FloodedArea.csv,,Pilibhit,,Pilibhit,unchanged source name,HIGH
District_FloodedArea.csv,,Bulandshahr,,Bulandshahr,unchanged source name,HIGH
District_FloodedArea.csv,,Gautam Buddha Nagar,,Gautam Buddha Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,Kheri,,Kheri,unchanged source name,HIGH
District_FloodedArea.csv,,Budaun,,Budaun,unchanged source name,HIGH
District_FloodedArea.csv,,Bahraich,,Bahraich,unchanged source name,HIGH
District_FloodedArea.csv,,Shahjahanpur,,Shahjahanpur,unchanged source name,HIGH
District_FloodedArea.csv,,Aligarh,,Aligarh,unchanged source name,HIGH
District_FloodedArea.csv,,Kasganj,,Kasganj,unchanged source name,HIGH
District_FloodedArea.csv,,Mathura,,Mathura,unchanged source name,HIGH
District_FloodedArea.csv,,Shrawasti,,Shrawasti,unchanged source name,HIGH
District_FloodedArea.csv,,Sitapur,,Sitapur,unchanged source name,HIGH
District_FloodedArea.csv,,Hathras,,Hathras,unchanged source name,HIGH
District_FloodedArea.csv,,Etah,,Etah,unchanged source name,HIGH
District_FloodedArea.csv,,Hardoi,,Hardoi,unchanged source name,HIGH
District_FloodedArea.csv,,Farrukhabad,,Farrukhabad,unchanged source name,HIGH
District_FloodedArea.csv,,Firozabad,,Firozabad,unchanged source name,HIGH
District_FloodedArea.csv,,Siddharthnagar,,Siddharthnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Mainpuri,,Mainpuri,unchanged source name,HIGH
District_FloodedArea.csv,,Mahrajganj,,Mahrajganj,unchanged source name,HIGH
District_FloodedArea.csv,,Agra,,Agra,unchanged source name,HIGH
District_FloodedArea.csv,,Gonda,,Gonda,unchanged source name,HIGH
District_FloodedArea.csv,,Bara Banki,,Bara Banki,unchanged source name,HIGH
District_FloodedArea.csv,,Kushinagar,,Kushinagar,unchanged source name,HIGH
District_FloodedArea.csv,,Kannauj,,Kannauj,unchanged source name,HIGH
District_FloodedArea.csv,,Lucknow,,Lucknow,unchanged source name,HIGH
District_FloodedArea.csv,,Basti,,Basti,unchanged source name,HIGH
District_FloodedArea.csv,,Gorakhpur,,Gorakhpur,unchanged source name,HIGH
District_FloodedArea.csv,,Sant Kabir Nagar,,Sant Kabir Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,Unnao,,Unnao,unchanged source name,HIGH
District_FloodedArea.csv,,Etawah,,Etawah,unchanged source name,HIGH
District_FloodedArea.csv,,Kanpur Nagar,,Kanpur Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,Auraiya,,Auraiya,unchanged source name,HIGH
District_FloodedArea.csv,,Faizabad,,Faizabad,unchanged source name,HIGH
District_FloodedArea.csv,,Kanpur Dehat,,Kanpur Dehat,unchanged source name,HIGH
District_FloodedArea.csv,,Deoria,,Deoria,unchanged source name,HIGH
District_FloodedArea.csv,,Sultanpur,,Sultanpur,unchanged source name,HIGH
District_FloodedArea.csv,,Ambedkar Nagar,,Ambedkar Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,Rae Bareli,,Rae Bareli,unchanged source name,HIGH
District_FloodedArea.csv,,Jalaun,,Jalaun,unchanged source name,HIGH
District_FloodedArea.csv,,Azamgarh,,Azamgarh,unchanged source name,HIGH
District_FloodedArea.csv,,Mau,,Mau,unchanged source name,HIGH
District_FloodedArea.csv,,Fatehpur,,Fatehpur,unchanged source name,HIGH
District_FloodedArea.csv,,Ballia,,Ballia,unchanged source name,HIGH
District_FloodedArea.csv,,Jaunpur,,Jaunpur,unchanged source name,HIGH
District_FloodedArea.csv,,Jhansi,,Jhansi,unchanged source name,HIGH
District_FloodedArea.csv,,Banda,,Banda,unchanged source name,HIGH
District_FloodedArea.csv,,Ghazipur,,Ghazipur,unchanged source name,HIGH
District_FloodedArea.csv,,Kaushambi,,Kaushambi,unchanged source name,HIGH
District_FloodedArea.csv,,Prayagraj,,Prayagraj,unchanged source name,HIGH
District_FloodedArea.csv,,Varanasi,,Varanasi,unchanged source name,HIGH
District_FloodedArea.csv,,Chitrakoot,,Chitrakoot,unchanged source name,HIGH
District_FloodedArea.csv,,Chandauli,,Chandauli,unchanged source name,HIGH
District_FloodedArea.csv,,Bhadohi,,Bhadohi,unchanged source name,HIGH
District_FloodedArea.csv,,Mirzapur,,Mirzapur,unchanged source name,HIGH
District_FloodedArea.csv,,Lalitpur,,Lalitpur,unchanged source name,HIGH
District_FloodedArea.csv,,Sonbhadra,,Sonbhadra,unchanged source name,HIGH
District_FloodedArea.csv,,Amethi,,Amethi,unchanged source name,HIGH
District_FloodedArea.csv,,Ghaziabad,,Ghaziabad,unchanged source name,HIGH
District_FloodedArea.csv,,Sambhal,,Sambhal,unchanged source name,HIGH
District_FloodedArea.csv,,Mahoba,,Mahoba,unchanged source name,HIGH
District_FloodedArea.csv,,Saharanpur,,Saharanpur,unchanged source name,HIGH
District_FloodedArea.csv,,Bijnor,,Bijnor,unchanged source name,HIGH
District_FloodedArea.csv,,Muzaffarnagar,,Muzaffarnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Baghpat,,Baghpat,unchanged source name,HIGH
District_FloodedArea.csv,,Meerut,,Meerut,unchanged source name,HIGH
District_FloodedArea.csv,,Moradabad,,Moradabad,unchanged source name,HIGH
District_FloodedArea.csv,,Rampur,,Rampur,unchanged source name,HIGH
District_FloodedArea.csv,,Shamli,,Shamli,unchanged source name,HIGH
District_FloodedArea.csv,,Uttarkashi,,Uttarkashi,unchanged source name,HIGH
District_FloodedArea.csv,,Chamoli,,Chamoli,unchanged source name,HIGH
District_FloodedArea.csv,,Dehradun,,Dehradun,unchanged source name,HIGH
District_FloodedArea.csv,,Tehri Garhwal,,Tehri Garhwal,unchanged source name,HIGH
District_FloodedArea.csv,,Rudraprayag,,Rudraprayag,unchanged source name,HIGH
District_FloodedArea.csv,,Pithoragarh,,Pithoragarh,unchanged source name,HIGH
District_FloodedArea.csv,,Bageshwar,,Bageshwar,unchanged source name,HIGH
District_FloodedArea.csv,,Hardwar,,Hardwar,unchanged source name,HIGH
District_FloodedArea.csv,,Garhwal,,Garhwal,unchanged source name,HIGH
District_FloodedArea.csv,,Almora,,Almora,unchanged source name,HIGH
District_FloodedArea.csv,,Nainital,,Nainital,unchanged source name,HIGH
District_FloodedArea.csv,,Champawat,,Champawat,unchanged source name,HIGH
District_FloodedArea.csv,,Udham Singh Nagar,,Udham Singh Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,South Twenty Four Pargan*,,South Twenty Four Pargan*,unchanged source name,HIGH
District_FloodedArea.csv,,Darjiling,,Darjiling,unchanged source name,HIGH
District_FloodedArea.csv,,Jalpaiguri,,Jalpaiguri,unchanged source name,HIGH
District_FloodedArea.csv,,Dakshin Dinajpur,,Dakshin Dinajpur,unchanged source name,HIGH
District_FloodedArea.csv,,Maldah,,Maldah,unchanged source name,HIGH
District_FloodedArea.csv,,Murshidabad,,Murshidabad,unchanged source name,HIGH
District_FloodedArea.csv,,Birbhum,,Birbhum,unchanged source name,HIGH
District_FloodedArea.csv,,Nadia,,Nadia,unchanged source name,HIGH
District_FloodedArea.csv,,Purba Bardhaman,,Purba Bardhaman,unchanged source name,HIGH
District_FloodedArea.csv,,Puruliya,,Puruliya,unchanged source name,HIGH
District_FloodedArea.csv,,Bankura,,Bankura,unchanged source name,HIGH
District_FloodedArea.csv,,North Twenty Four Pargan*,,North Twenty Four Pargan*,unchanged source name,HIGH
District_FloodedArea.csv,,Hooghly,,Hooghly,unchanged source name,HIGH
District_FloodedArea.csv,,Medinipur West,,Medinipur West,unchanged source name,HIGH
District_FloodedArea.csv,,Howrah,,Howrah,unchanged source name,HIGH
District_FloodedArea.csv,,Kolkata,,Kolkata,unchanged source name,HIGH
District_FloodedArea.csv,,Purba Medinipur,,Purba Medinipur,unchanged source name,HIGH
District_FloodedArea.csv,,Alipurduar,,Alipurduar,unchanged source name,HIGH
District_FloodedArea.csv,,Paschim Bardhaman,,Paschim Bardhaman,unchanged source name,HIGH
District_FloodedArea.csv,,Kalimpong,,Kalimpong,unchanged source name,HIGH
District_FloodedArea.csv,,Jhargram,,Jhargram,unchanged source name,HIGH
District_FloodedArea.csv,,Cooch Behar,,Cooch Behar,unchanged source name,HIGH
District_FloodedArea.csv,,Uttar Dinajpur,,Uttar Dinajpur,unchanged source name,HIGH
District_FloodedArea.csv,,Thiruvallur,,Thiruvallur,unchanged source name,HIGH
District_FloodedArea.csv,,Chennai,,Chennai,unchanged source name,HIGH
District_FloodedArea.csv,,Krishnagiri,,Krishnagiri,unchanged source name,HIGH
District_FloodedArea.csv,,Tiruvannamalai,,Tiruvannamalai,unchanged source name,HIGH
District_FloodedArea.csv,,Dharmapuri,,Dharmapuri,unchanged source name,HIGH
District_FloodedArea.csv,,Salem,,Salem,unchanged source name,HIGH
District_FloodedArea.csv,,Erode,,Erode,unchanged source name,HIGH
District_FloodedArea.csv,,The Nilgiris,,The Nilgiris,unchanged source name,HIGH
District_FloodedArea.csv,,Namakkal,,Namakkal,unchanged source name,HIGH
District_FloodedArea.csv,,Perambalur,,Perambalur,unchanged source name,HIGH
District_FloodedArea.csv,,Coimbatore,,Coimbatore,unchanged source name,HIGH
District_FloodedArea.csv,,Tiruchirappalli,,Tiruchirappalli,unchanged source name,HIGH
District_FloodedArea.csv,,Ariyalur,,Ariyalur,unchanged source name,HIGH
District_FloodedArea.csv,,Tiruppur,,Tiruppur,unchanged source name,HIGH
District_FloodedArea.csv,,Thanjavur,,Thanjavur,unchanged source name,HIGH
District_FloodedArea.csv,,Karur,,Karur,unchanged source name,HIGH
District_FloodedArea.csv,,Thiruvarur,,Thiruvarur,unchanged source name,HIGH
District_FloodedArea.csv,,Dindigul,,Dindigul,unchanged source name,HIGH
District_FloodedArea.csv,,Madurai,,Madurai,unchanged source name,HIGH
District_FloodedArea.csv,,Theni,,Theni,unchanged source name,HIGH
District_FloodedArea.csv,,Virudhunagar,,Virudhunagar,unchanged source name,HIGH
District_FloodedArea.csv,,Thoothukkudi,,Thoothukkudi,unchanged source name,HIGH
District_FloodedArea.csv,,Kanniyakumari,,Kanniyakumari,unchanged source name,HIGH
District_FloodedArea.csv,,Viluppuram,,Viluppuram,unchanged source name,HIGH
District_FloodedArea.csv,,Cuddalore,,Cuddalore,unchanged source name,HIGH
District_FloodedArea.csv,,Pudukkottai,,Pudukkottai,unchanged source name,HIGH
District_FloodedArea.csv,,Sivaganga,,Sivaganga,unchanged source name,HIGH
District_FloodedArea.csv,,Ramanathapuram,,Ramanathapuram,unchanged source name,HIGH
District_FloodedArea.csv,,Nagapattinam,,Nagapattinam,unchanged source name,HIGH
District_FloodedArea.csv,,Kallakurichi,,Kallakurichi,unchanged source name,HIGH
District_FloodedArea.csv,,Tenkasi,,Tenkasi,unchanged source name,HIGH
District_FloodedArea.csv,,Tirunelveli,,Tirunelveli,unchanged source name,HIGH
District_FloodedArea.csv,,Vellore,,Vellore,unchanged source name,HIGH
District_FloodedArea.csv,,Ranipet,,Ranipet,unchanged source name,HIGH
District_FloodedArea.csv,,Tirupathur,,Tirupathur,unchanged source name,HIGH
District_FloodedArea.csv,,Kancheepuram,,Kancheepuram,unchanged source name,HIGH
District_FloodedArea.csv,,Chengalpattu,,Chengalpattu,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhadrak,,Bhadrak,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Dhenkanal,,Dhenkanal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jajapur,,Jajapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Subarnapur,,Subarnapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nuapada,,Nuapada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Balangir,,Balangir,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Boudh,,Boudh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Cuttack,,Cuttack,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kandhamal,,Kandhamal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nayagarh,,Nayagarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Khordha,,Khordha,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kalahandi,,Kalahandi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jagatsinghapur,,Jagatsinghapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Puri,,Puri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nagpur,,Nagpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rayagada,,Rayagada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Koraput,,Koraput,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Malkangiri,,Malkangiri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Anugul,,Anugul,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kendrapara,,Kendrapara,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ganjam,,Ganjam,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gajapati,,Gajapati,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mayurbhanj,,Mayurbhanj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sundargarh,,Sundargarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kendujhar,,Kendujhar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Baleshwar,,Baleshwar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jharsuguda,,Jharsuguda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bargarh,,Bargarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Deogarh,,Deogarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sambalpur,,Sambalpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pashchim Champaran,,Pashchim Champaran,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Purbi Champaran,,Purbi Champaran,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sitamarhi,,Sitamarhi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sheohar,,Sheohar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gopalganj,,Gopalganj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Samastipur,,Samastipur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Katihar,,Katihar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Khagaria,,Khagaria,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhojpur,,Bhojpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Buxar,,Buxar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Darbhanga,,Darbhanga,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Saharsa,,Saharsa,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kaimur (Bhabua),,Kaimur (Bhabua),unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rohtas,,Rohtas,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jamui,,Jamui,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Banka,,Banka,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nawada,,Nawada,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gaya,,Gaya,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Munger,,Munger,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Vaishali,,Vaishali,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Begusarai,,Begusarai,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhagalpur,,Bhagalpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Lakhisarai,,Lakhisarai,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sheikhpura,,Sheikhpura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Arwal,,Arwal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jehanabad,,Jehanabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Nalanda,,Nalanda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Patna,,Patna,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Saran,,Saran,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Siwan,,Siwan,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Muzaffarpur,,Muzaffarpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Madhepura,,Madhepura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Araria,,Araria,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Supaul,,Supaul,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Madhubani,,Madhubani,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Purnia,,Purnia,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kishanganj,,Kishanganj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Aurangabad,,Aurangabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Amroha,,Amroha,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hapur,,Hapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bareilly,,Bareilly,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Pilibhit,,Pilibhit,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bulandshahr,,Bulandshahr,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gautam Buddha Nagar,,Gautam Buddha Nagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kheri,,Kheri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Budaun,,Budaun,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bahraich,,Bahraich,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Shahjahanpur,,Shahjahanpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Aligarh,,Aligarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kasganj,,Kasganj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mathura,,Mathura,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,SShrawasti,,SShrawasti,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sitapur,,Sitapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hathras,,Hathras,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Etah,,Etah,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Hardoi,,Hardoi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Farrukhabad,,Farrukhabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Firozabad,,Firozabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Siddharthnagar,,Siddharthnagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mainpuri,,Mainpuri,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mahrajganj,,Mahrajganj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Agra,,Agra,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gonda,,Gonda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bara Banki,,Bara Banki,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kushinagar,,Kushinagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kannauj,,Kannauj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Lucknow,,Lucknow,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Basti,,Basti,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Gorakhpur,,Gorakhpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sant Kabir Nagar,,Sant Kabir Nagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Unnao,,Unnao,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Etawah,,Etawah,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kanpur nagar Nagar,,Kanpur nagar Nagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Auraiya,,Auraiya,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ayodhya,,Ayodhya,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kanpur nagar Dehat,,Kanpur nagar Dehat,REQUIRES_VERIFICATION: spelling/case/punctuation variant retained,REQUIRES_VERIFICATION
India_Flood_Inventory_v3.csv,,Deoria,,Deoria,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sultanpur,,Sultanpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ambedkar Nagar,,Ambedkar Nagar,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Rae Bareli,,Rae Bareli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jalaun,,Jalaun,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Azamgarh,,Azamgarh,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mau,,Mau,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Fatehpur,,Fatehpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ballia,,Ballia,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jaunpur,,Jaunpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Jhansi,,Jhansi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Banda,,Banda,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ghazipurr,,Ghazipurr,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Kaushambi,,Kaushambi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Prayagraj,,Prayagraj,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Varanasi,,Varanasi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chitrakoot,,Chitrakoot,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Chandauli,,Chandauli,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Bhadohi,,Bhadohi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mirzapur,,Mirzapur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Lalitpur,,Lalitpur,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sonbhadra,,Sonbhadra,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Amethi,,Amethi,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Ghaziabad,,Ghaziabad,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Sambhal,,Sambhal,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Mahoba,,Mahoba,unchanged source name,HIGH
India_Flood_Inventory_v3.csv,,Saharanpur,,Saharanpur,unchanged source name,HIGH
